Make,Model,Model_Variant,Year_Start,Year_End,New_Gens
MINI,HATCHBACK,One,2017,2018,FALSE
MINI,HATCHBACK,One,2017,2018,FALSE
MINI,HATCHBACK,One,2017,2018,FALSE
MINI,HATCHBACK,One,2017,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One,2018,2018,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,One Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2016,2017,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2014,2016,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2017,2017,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2014,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2016,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper,2018,2018,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Sport,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper Exclusive,2018,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Classic,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Sport,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2020,2021,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2016,2017,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2014,2016,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2017,2017,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2014,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2016,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S,2018,2018,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Classic,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Sport,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,Cooper S Exclusive,2018,2020,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2017,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2017,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2016,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2016,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2017,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2015,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2017,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2016,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2016,2017,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2019,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2020,2021,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,John Cooper Works,2018,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2014,2018,FALSE
MINI,HATCHBACK,One,2016,2017,FALSE
MINI,HATCHBACK,One,2016,2017,FALSE
MINI,HATCHBACK,One,2016,2017,FALSE
MINI,HATCHBACK,One,2016,2017,FALSE
MINI,HATCHBACK,One,2014,2016,FALSE
MINI,HATCHBACK,One,2014,2016,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2014,2016,FALSE
MINI,HATCHBACK,One,2014,2016,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
MINI,HATCHBACK,One,2017,2017,FALSE
